Australian Bureau of Statistics

"2016 Census - Selected Family Characteristics"
"CDCF Count of Dependent Children in Family by LGA by FINF Total Family Income (weekly)"
"Counting: Families Location on Census Night"

Filters:
"Default Summation","Families Location on Census Night"

" Couple family with: No dependent children"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"LGA",
"Mansfield (S)",0,0,0,0,0,0,0,3,9,7,0,6,4,18,10,11,7,7,0,0,0,0,43,3,0,135,
"Maribyrnong (C)",0,0,0,6,4,0,16,38,38,79,96,87,79,145,111,95,56,42,21,44,22,0,208,18,0,1210,
"Maroondah (C)",6,7,3,9,0,9,9,27,44,127,130,141,152,320,295,243,184,135,89,97,57,14,475,24,0,2593,
"Melbourne (C)",0,0,0,0,0,5,6,7,22,24,28,20,16,59,38,42,29,35,32,40,51,25,126,10,0,604,
"Melton (C)",4,15,4,10,0,14,24,39,74,149,194,190,194,406,318,254,175,121,79,76,39,8,544,51,0,2986,
"Mildura (RC)",4,8,0,9,0,5,11,19,33,66,62,70,76,133,119,64,48,26,13,20,7,8,168,17,0,964,
"Mitchell (S)",0,0,0,3,3,3,11,5,24,49,57,65,60,114,110,69,46,45,23,17,9,0,187,23,0,925,
"Moira (S)",0,0,0,0,0,0,6,8,19,43,34,34,42,65,57,36,20,21,0,8,5,6,112,14,0,539,
"Monash (C)",3,19,10,14,12,17,40,82,111,217,227,233,254,510,411,315,234,192,140,198,125,34,849,45,0,4292,
"Moonee Valley (C)",0,11,4,7,5,13,21,45,87,119,135,148,139,306,265,217,155,113,92,148,96,37,493,39,0,2699,
"Moorabool (S)",6,5,0,4,0,0,8,18,25,39,39,34,34,115,88,74,42,43,26,21,8,5,152,4,0,776,
"Moreland (C)",4,16,3,11,10,6,26,81,100,216,186,197,192,365,256,226,146,101,83,73,31,8,557,42,0,2937,
"Mornington Peninsula (S)",0,12,5,5,6,12,24,43,90,178,166,207,191,408,346,283,189,118,100,87,48,24,696,63,0,3296,
"Mount Alexander (S)",0,0,0,0,0,0,3,4,8,31,36,21,17,44,33,17,6,5,3,3,3,4,58,4,0,306,
"Moyne (S)",0,0,0,0,0,0,0,5,14,17,21,15,15,37,37,24,8,6,6,7,0,3,64,6,0,285,
"Murrindindi (S)",0,0,3,3,0,0,0,0,9,10,20,21,16,48,34,10,9,7,0,4,0,0,60,4,0,274,
"Nillumbik (S)",0,0,0,0,0,5,8,10,33,62,90,88,98,218,222,197,146,137,104,121,65,19,454,29,0,2096,
"Northern Grampians (S)",0,0,0,0,0,0,0,3,8,17,30,12,10,29,13,20,8,0,0,0,0,0,37,5,0,203,
"Port Phillip (C)",3,0,0,4,4,3,0,14,12,36,32,34,46,66,62,51,38,35,28,41,55,13,177,10,0,781,
"Pyrenees (S)",0,0,0,0,0,0,4,4,7,23,12,20,3,12,14,7,4,0,4,3,0,0,31,6,0,137,
"Queenscliffe (B)",0,0,0,0,0,0,0,0,0,0,0,5,0,9,4,3,0,0,0,0,0,0,15,0,0,42,
"South Gippsland (S)",0,0,0,3,0,0,7,11,13,39,43,30,33,70,51,28,26,9,4,5,0,0,101,12,0,498,
"Southern Grampians (S)",0,0,0,0,0,0,0,3,11,25,17,27,25,49,29,23,6,9,3,7,0,0,65,3,0,311,
"Stonnington (C)",0,4,3,0,0,3,6,15,35,36,51,37,47,95,80,71,70,56,61,92,96,58,295,16,0,1223,
"Strathbogie (S)",0,0,6,0,0,0,4,0,11,13,19,14,16,16,20,8,8,0,4,0,0,4,52,3,0,197,
"Surf Coast (S)",0,0,0,0,0,5,0,11,14,25,35,23,26,58,60,39,30,20,17,7,6,3,117,9,0,505,
"Swan Hill (RC)",0,0,3,0,4,0,0,16,4,31,26,24,30,55,42,14,18,14,4,0,5,7,55,9,0,366,
"Towong (S)",0,0,0,0,0,0,0,3,5,8,8,10,0,10,10,5,5,4,0,0,0,0,19,0,0,81,
"Wangaratta (RC)",0,0,0,7,0,5,7,13,12,30,37,41,40,78,67,23,21,21,4,8,3,0,89,9,0,510,
"Warrnambool (C)",0,0,0,3,0,3,6,15,23,30,46,45,60,76,76,49,27,15,15,8,0,5,100,10,0,619,
"Wellington (S)",0,0,0,0,6,3,3,13,35,61,55,48,42,80,87,72,36,17,19,22,7,0,160,12,0,783,
"West Wimmera (S)",0,0,0,0,0,0,0,0,0,4,4,6,9,4,0,8,5,0,0,0,0,0,7,0,0,65,
"Whitehorse (C)",10,12,5,15,10,12,14,46,91,170,196,189,189,369,350,284,205,161,93,164,105,28,673,45,0,3437,
"Whittlesea (C)",5,19,13,15,20,15,48,122,174,352,372,371,367,733,631,455,280,192,124,105,46,17,977,107,0,5559,
"Wodonga (C)",0,0,0,0,0,4,5,3,18,40,42,38,33,95,82,57,36,21,12,11,7,3,107,6,0,617,
"Wyndham (C)",0,12,6,12,6,17,30,73,114,191,248,253,233,550,481,386,247,160,89,119,61,20,752,50,0,4111,
"Yarra (C)",3,0,0,0,3,6,10,13,30,46,41,51,38,68,51,50,27,23,29,49,51,21,140,5,0,749,
"Yarra Ranges (S)",0,7,4,6,8,10,20,33,81,188,201,255,246,500,541,379,285,169,109,102,67,25,887,86,0,4208,
"Yarriambiack (S)",0,0,0,0,3,0,8,5,6,11,11,7,9,11,9,9,0,4,6,0,4,0,18,3,0,106,
"Unincorporated Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,
"Migratory - Offshore - Shipping (Vic.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Total",154,412,183,362,281,479,949,2170,3639,6975,7549,7642,7419,15640,13078,9833,6805,4909,3467,4023,2505,912,24075,2061,0,125541,


" Couple family with: One dependent child"
"FINF Total Family Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"LGA",
"Alpine (S)",0,0,4,0,0,0,7,6,16,27,41,28,19,41,20,9,12,9,5,3,0,0,44,0,0,302,
"Ararat (RC)",3,0,0,0,0,8,6,15,20,26,28,23,23,31,15,8,10,9,4,0,0,0,54,0,0,275,
"Ballarat (C)",0,5,4,11,4,24,42,83,164,216,267,251,244,458,313,181,105,69,53,35,34,5,288,30,0,2881,
"Banyule (C)",6,26,6,16,4,24,46,75,122,212,244,261,280,759,605,444,307,168,193,171,116,12,471,33,0,4617,
"Bass Coast (S)",0,0,0,4,0,10,17,28,36,85,82,76,73,113,67,33,22,19,8,5,8,0,93,11,0,787,
"Baw Baw (S)",0,8,0,13,4,10,15,22,77,93,111,140,129,191,150,67,43,34,31,27,10,3,177,16,0,1377,
