Australian Bureau of Statistics

"2011 Census - Household Income and Expenditure"
"Family Household Composition (Dwelling) (HCFMD) by Local Government Areas (2011 Boundaries) by Total Household Income (weekly) (HIND) and Rent (weekly) Ranges (RNTRD)"
"Counting: Dwellings, Location on Census Night"

Filters:
"Default Summation","Dwellings, Location on Census Night"

" One family household: Couple family with no children"
"Total Household Income (weekly) (HIND)","Negative Income",,,,,,,,,,,,,,,,,,,,,,"Nil Income",,,,,,,,,,,,,,,,,,,,,,"$1-$199 ($1-$10,399)",,,,,,,,,,,,,,,,,,,,,,"$200-$299 ($10,400-$15,599)",,,,,,,,,,,,,,,,,,,,,,"$300-$399 ($15,600-$20,799)",,,,,,,,,,,,,,,,,,,,,,"$400-$599 ($20,800-$31,199)",,,,,,,,,,,,,,,,,,,,,,"$600-$799 ($31,200-$41,599)",,,,,,,,,,,,,,,,,,,,,,"$800-$999 ($41,600-$51,999)",,,,,,,,,,,,,,,,,,,,,,"$1,000-$1,249 ($52,000-$64,999)",,,,,,,,,,,,,,,,,,,,,,"$1,250-$1,499 ($65,000-$77,999)",,,,,,,,,,,,,,,,,,,,,,"$1,500-$1,999 ($78,000-$103,999)",,,,,,,,,,,,,,,,,,,,,,"$2,000-$2,499 ($104,000-$129,999)",,,,,,,,,,,,,,,,,,,,,,"$2,500-$2,999 ($130,000-$155,999)",,,,,,,,,,,,,,,,,,,,,,"$3,000-$3,499 ($156,000-$181,999)",,,,,,,,,,,,,,,,,,,,,,"$3,500-$3,999 ($182,000-$207,999)",,,,,,,,,,,,,,,,,,,,,,"$4,000-$4,999 ($208,000-$259,999)",,,,,,,,,,,,,,,,,,,,,,"$5,000 or more ($260,000 or more)",,,,,,,,,,,,,,,,,,,,,,"Partial income stated",,,,,,,,,,,,,,,,,,,,,,"All incomes not stated",,,,,,,,,,,,,,,,,,,,,,"Not applicable",,,,,,,,,,,,,,,,,,,,,,"Total",,,,,,,,,,,,,,,,,,,,,,
"Rent (weekly) Ranges (RNTRD)","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable",
"Lower Eyre Peninsula (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,3,4,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,14,0,0,4,6,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,168,8,3,0,6,0,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,119,6,0,0,6,3,7,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,133,14,3,0,4,3,9,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,137,10,0,3,5,4,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,129,10,6,0,0,3,3,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,145,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,6,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,72,18,13,37,38,55,17,24,6,7,15,14,0,6,0,0,0,5,3,3,7,2122,
"Loxton Waikerie (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,7,3,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,75,3,17,11,17,16,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,92,16,40,49,27,27,25,7,0,0,0,3,0,0,0,0,0,0,0,0,0,8,272,17,14,17,21,41,41,18,18,0,0,0,0,0,0,0,0,0,0,0,0,4,464,10,10,3,29,30,43,17,12,0,0,3,0,0,0,0,0,0,0,0,0,3,386,6,3,7,10,18,23,16,6,0,4,0,3,0,0,0,0,0,0,0,0,6,337,9,7,3,10,11,14,8,15,3,0,0,0,0,0,0,0,0,0,0,0,0,317,6,3,0,10,4,7,8,7,3,4,0,0,0,3,0,0,0,0,0,0,4,277,11,6,3,5,9,10,3,12,3,8,0,0,0,0,0,0,0,0,0,0,3,364,0,7,3,3,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,231,4,3,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,9,4,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,208,0,7,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,100,122,101,155,189,208,97,80,19,26,6,6,0,3,3,0,0,3,0,9,50,4327,
"Mallala (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,8,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,3,50,5,3,5,11,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,119,7,0,0,5,3,8,7,6,3,6,3,3,0,3,0,0,0,0,0,0,3,220,9,0,4,3,0,3,4,3,6,8,0,0,0,0,0,0,0,0,0,0,0,233,3,4,0,0,0,3,4,10,5,6,0,0,0,0,0,0,0,0,0,0,0,240,4,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,0,0,0,3,260,3,0,0,0,0,0,4,3,0,7,0,3,0,3,0,0,0,0,0,0,0,242,3,0,0,3,0,3,0,6,0,3,0,3,0,3,0,0,0,0,0,0,0,392,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,46,14,18,28,12,33,27,44,29,43,18,18,4,13,0,4,0,3,0,3,17,2952,
"Maralinga Tjarutja (AC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,
"Marion (C)",0,0,5,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,39,6,9,8,4,0,5,4,11,5,13,7,13,5,16,0,5,3,0,0,0,17,164,3,63,59,27,19,9,12,5,0,19,4,9,4,9,0,3,0,0,4,0,26,257,18,165,235,63,30,29,21,25,12,18,14,21,5,9,0,0,0,3,0,4,42,489,28,174,584,153,54,48,37,34,24,39,24,22,7,16,3,3,3,0,0,9,59,1650,20,28,112,186,187,100,76,88,55,108,69,82,30,25,6,4,0,10,0,4,42,2297,26,22,63,59,95,88,77,94,70,130,78,109,39,38,13,18,3,7,0,3,38,2094,25,11,26,35,38,44,60,94,80,113,89,135,51,53,34,12,7,7,0,3,16,1989,22,9,13,23,18,24,46,70,62,101,93,143,71,78,34,20,8,5,3,3,16,2020,5,0,5,6,9,15,11,41,46,69,81,123,63,65,32,28,4,7,3,3,12,1762,18,4,7,9,6,15,20,40,42,95,78,139,92,105,54,44,12,24,0,10,16,3097,5,3,0,3,7,8,9,20,9,56,52,85,53,76,39,37,16,13,7,4,6,2502,8,3,3,7,0,5,0,17,7,18,13,31,20,45,31,34,8,23,6,6,5,1694,7,0,0,3,0,4,6,0,0,9,12,26,9,18,17,18,6,3,6,3,0,999,0,0,0,0,0,0,0,5,0,0,7,4,3,6,3,3,0,4,3,0,0,382,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,8,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,128,12,3,11,22,28,26,20,29,23,45,45,85,48,54,39,30,10,28,5,9,36,1692,3,23,41,24,8,15,6,11,8,13,6,16,4,6,4,8,0,5,0,3,67,533,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3425,211,519,1170,629,506,433,407,583,450,855,683,1043,517,634,325,279,75,147,51,70,409,27504,
"Mid Murray (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,0,3,4,5,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,109,11,13,24,8,10,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,292,12,3,7,15,20,21,13,13,8,5,3,0,0,0,0,0,0,3,0,0,3,429,11,3,4,12,4,7,13,14,7,0,0,0,0,0,0,0,0,0,0,0,0,354,15,0,3,3,8,7,7,13,5,4,0,0,0,0,0,0,0,0,0,0,7,303,5,3,3,3,3,6,7,8,10,3,0,0,0,0,0,0,0,0,0,0,0,239,8,0,0,11,3,6,7,7,0,5,0,0,0,0,0,0,0,0,0,0,4,203,6,3,0,6,3,3,6,3,0,3,0,0,0,0,0,0,0,0,0,0,3,217,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,3,9,0,5,0,5,3,3,0,0,0,0,0,0,0,0,0,0,3,181,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703,83,35,50,75,68,76,56,79,36,23,7,3,0,0,0,0,0,9,0,0,32,5492,
"Mitcham (C)",0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,35,15,0,0,3,3,0,4,7,7,8,11,4,4,5,3,3,0,0,0,3,7,95,6,8,10,11,9,10,0,7,11,10,0,7,0,4,0,0,0,3,0,3,7,198,4,16,33,26,16,15,20,9,3,12,8,10,0,5,0,3,0,0,0,4,9,318,25,21,44,33,24,27,17,26,9,19,13,15,4,6,0,3,0,0,0,0,19,1017,18,7,30,32,34,31,38,54,56,69,28,47,16,9,4,3,0,4,0,3,25,1544,18,6,14,14,18,22,35,55,51,78,42,46,24,20,10,12,3,4,0,5,12,1359,12,0,7,9,11,20,22,48,51,59,36,50,26,26,13,9,0,8,0,0,5,1455,21,3,3,5,10,12,15,34,49,81,46,40,28,42,13,22,0,8,3,4,9,1357,11,0,0,7,10,12,11,27,25,53,48,43,29,26,15,16,5,10,5,3,11,1305,14,0,0,3,5,14,17,32,30,48,40,81,43,50,36,24,14,20,3,3,10,2154,7,0,0,0,6,3,9,14,18,12,35,38,14,32,17,21,6,17,4,5,5,1850,4,0,0,0,0,0,3,7,3,16,9,25,16,24,14,18,10,40,12,9,0,1915,0,0,3,0,0,0,0,0,0,5,7,9,4,14,10,8,6,13,10,3,7,1412,0,0,0,0,0,0,3,0,3,0,8,5,0,5,9,0,0,3,5,3,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,523,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,3,0,399,9,0,4,6,5,3,11,8,10,16,15,31,27,24,20,23,3,18,11,12,11,1579,7,5,9,8,4,7,3,3,5,0,3,0,5,0,0,0,0,3,0,0,15,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,175,66,155,160,154,177,200,328,336,495,328,456,244,296,167,162,47,174,64,62,154,21808,
"Mount Barker (DC)",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,3,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,3,47,7,10,5,7,3,3,3,8,0,3,6,3,5,3,0,0,0,0,0,0,6,87,3,11,27,11,7,3,8,5,3,4,7,0,0,0,0,0,0,0,0,0,13,127,14,17,45,15,11,14,10,11,8,18,17,8,8,4,0,3,0,0,0,0,5,401,15,10,24,23,33,28,19,30,23,52,30,31,24,4,3,3,6,0,0,0,12,682,9,4,4,19,8,15,17,22,27,54,46,39,10,15,5,6,0,0,0,0,10,615,12,0,0,16,4,13,5,25,17,32,38,37,16,11,4,6,4,3,0,0,6,675,9,3,4,3,9,6,4,16,16,43,39,29,18,20,14,10,0,3,0,0,4,694,3,0,0,0,3,4,3,18,15,24,41,24,11,21,5,6,0,0,3,0,0,693,7,0,0,0,0,3,0,18,10,42,39,35,20,19,18,12,0,11,3,0,8,1197,6,0,0,3,0,0,5,4,9,22,15,19,16,18,6,7,0,5,0,5,6,928,5,0,0,0,0,0,0,4,3,6,4,12,15,9,5,7,0,5,3,0,0,668,0,0,0,0,0,3,0,0,0,3,3,4,3,9,6,3,0,0,0,0,4,361,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,9,4,6,8,9,5,3,15,10,18,19,20,8,11,3,3,0,10,0,4,3,749,3,0,0,0,0,5,0,3,0,10,3,0,0,0,0,0,0,0,0,0,8,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,99,56,127,95,91,94,78,182,150,327,304,272,169,131,76,78,22,40,13,22,92,9657,
"Mount Gambier (C)",0,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,0,18,22,19,18,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,7,88,3,51,85,67,33,22,18,9,9,0,0,0,0,0,0,0,0,0,0,0,12,146,11,53,147,85,45,38,37,22,9,5,0,0,0,4,0,0,0,0,0,0,27,529,4,25,42,115,84,100,85,64,26,13,3,3,0,0,0,0,0,0,0,3,12,719,4,4,33,60,59,84,82,64,32,27,10,10,0,3,0,0,0,0,0,0,4,664,7,3,8,27,37,43,72,63,27,17,3,3,0,0,0,0,0,0,0,3,5,648,3,3,11,19,28,49,56,53,35,21,11,3,0,0,0,0,0,0,0,4,3,644,3,0,0,7,10,17,22,34,29,24,11,0,0,0,0,0,0,0,3,4,5,562,5,4,5,6,6,25,24,38,21,31,8,17,3,0,0,0,0,0,0,4,3,940,0,3,0,3,0,12,13,7,9,9,3,8,0,0,0,0,0,0,0,0,3,614,3,0,0,3,0,3,8,11,8,3,11,7,8,3,0,0,0,0,0,0,3,309,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,5,15,14,25,34,26,19,12,8,3,3,5,0,0,0,0,0,0,0,441,0,10,22,4,7,11,10,7,3,0,0,0,0,0,0,0,0,0,0,0,36,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1300,57,181,383,440,355,446,465,402,233,188,77,57,25,15,3,7,3,7,0,22,133,8155,
"Mount Remarkable (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,5,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,9,3,0,3,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,141,4,3,0,5,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,121,6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,52,26,15,25,22,25,4,14,4,5,0,0,0,0,0,0,0,0,0,0,11,1394,
