Australian Bureau of Statistics

"2011 Census - Household Income and Expenditure"
"Family Household Composition (Dwelling) (HCFMD) by Local Government Areas (2011 Boundaries) by Total Household Income (weekly) (HIND) and Rent (weekly) Ranges (RNTRD)"
"Counting: Dwellings, Location on Census Night"

Filters:
"Default Summation","Dwellings, Location on Census Night"

" One family household: Couple family with no children"
"Total Household Income (weekly) (HIND)","Negative Income",,,,,,,,,,,,,,,,,,,,,,"Nil Income",,,,,,,,,,,,,,,,,,,,,,"$1-$199 ($1-$10,399)",,,,,,,,,,,,,,,,,,,,,,"$200-$299 ($10,400-$15,599)",,,,,,,,,,,,,,,,,,,,,,"$300-$399 ($15,600-$20,799)",,,,,,,,,,,,,,,,,,,,,,"$400-$599 ($20,800-$31,199)",,,,,,,,,,,,,,,,,,,,,,"$600-$799 ($31,200-$41,599)",,,,,,,,,,,,,,,,,,,,,,"$800-$999 ($41,600-$51,999)",,,,,,,,,,,,,,,,,,,,,,"$1,000-$1,249 ($52,000-$64,999)",,,,,,,,,,,,,,,,,,,,,,"$1,250-$1,499 ($65,000-$77,999)",,,,,,,,,,,,,,,,,,,,,,"$1,500-$1,999 ($78,000-$103,999)",,,,,,,,,,,,,,,,,,,,,,"$2,000-$2,499 ($104,000-$129,999)",,,,,,,,,,,,,,,,,,,,,,"$2,500-$2,999 ($130,000-$155,999)",,,,,,,,,,,,,,,,,,,,,,"$3,000-$3,499 ($156,000-$181,999)",,,,,,,,,,,,,,,,,,,,,,"$3,500-$3,999 ($182,000-$207,999)",,,,,,,,,,,,,,,,,,,,,,"$4,000-$4,999 ($208,000-$259,999)",,,,,,,,,,,,,,,,,,,,,,"$5,000 or more ($260,000 or more)",,,,,,,,,,,,,,,,,,,,,,"Partial income stated",,,,,,,,,,,,,,,,,,,,,,"All incomes not stated",,,,,,,,,,,,,,,,,,,,,,"Not applicable",,,,,,,,,,,,,,,,,,,,,,"Total",,,,,,,,,,,,,,,,,,,,,,
"Rent (weekly) Ranges (RNTRD)","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable","Nil payments","$1-$74","$75-$99","$100-$124","$125-$149","$150-$174","$175-$199","$200-$224","$225-$249","$250-$274","$275-$299","$300-$324","$325-$349","$350-$374","$375-$399","$400-$424","$425-$449","$450-$549","$550-$649","$650 and over","Not stated","Not applicable",
"Parramatta (C)",7,5,5,3,3,3,0,3,3,5,5,11,5,5,4,11,7,10,4,0,21,85,12,14,25,9,15,12,10,12,3,5,19,34,25,26,23,41,20,46,16,22,36,356,13,93,95,26,49,21,15,13,7,7,23,16,19,28,20,12,4,26,12,5,36,521,23,229,394,72,66,55,24,31,14,25,24,36,23,40,20,22,14,20,12,11,61,645,27,149,579,90,124,60,41,30,25,42,26,46,26,62,20,35,7,21,11,6,98,1716,49,64,115,151,242,143,105,97,46,91,64,160,79,174,87,90,35,99,17,11,78,2578,41,24,70,55,87,114,85,107,67,132,111,246,141,232,113,155,53,129,23,22,66,2444,34,22,16,26,45,54,55,69,49,132,105,231,179,268,125,193,56,135,34,16,59,2418,34,15,16,31,23,34,36,48,53,103,126,296,189,328,179,236,78,171,44,25,54,2556,22,0,9,7,11,13,25,42,33,78,93,252,185,297,176,222,80,205,35,21,36,2470,31,6,3,9,10,26,13,38,40,85,114,292,247,454,277,400,139,337,60,34,47,4219,19,0,8,6,3,13,12,20,28,51,62,170,138,280,190,259,101,252,48,22,24,3221,18,0,8,3,10,4,9,23,13,22,36,99,75,185,135,240,96,280,79,52,21,3007,8,3,0,0,0,0,4,12,4,9,15,44,34,57,58,98,37,127,43,21,13,2111,0,0,0,0,3,0,0,4,0,4,7,12,4,27,19,27,18,64,23,5,8,1023,0,0,0,0,0,0,0,4,0,4,3,3,3,12,15,24,13,50,18,7,0,945,5,0,0,0,0,0,0,3,0,0,3,3,0,3,7,8,3,25,13,14,0,624,20,15,21,30,28,30,22,32,16,40,55,109,85,154,93,170,62,192,40,36,77,2659,11,29,73,23,28,23,7,15,6,19,18,20,12,34,12,20,3,29,4,16,153,1081,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,6317,390,671,1452,548,754,614,455,614,405,861,898,2087,1476,2665,1581,2270,826,2207,534,355,889,41001,
"Penrith (C)",3,0,0,3,3,0,3,3,3,3,5,0,4,3,0,0,0,0,0,0,11,76,7,5,0,8,0,4,0,13,3,6,8,22,4,15,0,3,0,6,0,0,24,303,9,36,36,15,12,16,18,12,14,20,5,15,15,6,4,4,0,3,0,0,29,444,17,76,176,30,64,44,22,47,35,34,26,39,19,15,7,3,0,3,0,3,38,668,36,75,308,53,75,49,50,85,40,83,32,57,33,34,12,10,0,3,0,4,48,1923,42,33,65,66,115,122,114,186,117,185,137,212,106,103,38,23,3,16,4,11,49,2739,42,25,35,44,56,110,93,164,125,207,163,279,130,137,39,53,9,23,10,7,53,2689,32,6,15,18,32,44,48,139,95,201,143,287,139,163,52,34,14,35,5,7,41,2755,21,9,13,11,21,30,49,115,81,191,168,325,198,224,67,80,13,46,8,5,39,3390,31,6,0,7,9,26,21,79,53,135,135,280,174,175,72,65,18,47,4,9,19,3316,27,7,4,7,8,29,24,83,73,138,178,366,196,286,133,133,37,89,20,10,28,6265,24,3,0,3,5,8,12,44,22,75,55,199,128,211,95,89,26,77,19,10,10,5355,17,7,3,8,3,7,0,22,16,32,24,77,59,80,42,42,17,74,18,11,9,3879,14,0,0,0,0,0,0,9,3,15,11,34,26,41,19,24,10,38,11,9,8,2543,3,0,0,0,0,0,0,4,0,3,4,15,4,10,6,17,4,7,9,3,4,1120,0,0,0,0,0,0,0,4,5,0,4,10,4,13,7,3,3,8,11,4,3,984,0,0,0,0,3,3,0,0,0,3,0,0,3,6,0,0,0,7,3,4,3,596,22,9,16,21,26,29,19,69,26,79,69,177,75,118,54,55,22,51,18,11,59,3465,17,21,36,15,17,12,12,22,14,20,17,40,14,15,7,10,0,3,4,9,120,1231,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,5100,368,330,725,313,442,545,482,1116,719,1436,1183,2444,1336,1653,658,667,184,542,146,121,588,48840,
"Pittwater (A)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,46,7,0,3,0,0,0,0,3,0,0,0,6,0,0,3,3,3,0,3,16,3,141,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,0,7,0,177,5,3,0,0,0,0,0,5,3,6,0,4,0,3,0,0,0,7,4,6,0,219,16,12,0,3,3,3,7,10,0,4,0,3,7,4,0,3,0,7,3,10,3,584,19,3,0,10,0,6,3,24,0,17,7,19,6,17,10,14,7,32,15,24,10,949,23,0,0,0,4,3,0,9,7,9,15,24,11,24,12,16,3,39,12,22,5,898,18,0,3,0,0,6,3,7,3,10,7,16,6,17,13,26,6,34,23,26,10,1005,20,3,0,3,0,3,3,9,7,10,14,24,10,24,21,30,5,47,39,57,14,890,18,0,0,0,0,0,0,3,8,10,7,13,9,19,15,33,7,56,42,53,9,929,26,0,0,0,0,0,0,8,3,15,9,20,13,24,18,37,11,122,86,111,11,1600,17,0,0,0,0,0,0,3,0,7,3,3,9,12,17,21,15,80,68,91,10,1391,19,0,0,0,0,0,0,0,0,3,3,5,7,13,7,18,6,68,68,224,7,1962,10,0,0,0,0,0,0,3,0,0,0,3,0,3,4,3,5,25,34,114,0,1329,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,12,14,65,0,659,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,34,3,627,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,61,0,729,11,0,0,0,0,5,0,3,0,4,6,3,3,8,7,11,12,52,45,125,8,1647,6,4,0,0,0,3,0,4,0,4,0,4,0,0,0,3,0,8,0,12,34,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3441,214,30,4,24,13,34,21,100,40,96,72,155,82,170,129,228,98,602,470,1074,139,19668,
"Port Macquarie-Hastings (A)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,5,0,0,3,3,3,8,8,5,0,0,3,0,0,0,0,0,0,0,3,11,166,12,12,17,7,12,22,7,15,7,15,3,8,3,3,3,0,0,3,0,0,11,397,23,17,103,34,42,52,31,48,22,18,15,10,9,3,0,0,0,0,0,0,21,569,39,36,162,45,80,101,78,76,35,43,21,27,14,12,0,4,0,4,0,12,25,1969,37,14,30,57,94,136,124,154,126,129,89,84,43,43,18,13,3,10,0,3,37,3256,26,8,24,17,37,97,78,127,97,139,80,131,63,50,33,20,6,15,3,7,23,2560,33,11,4,23,18,45,54,89,66,126,79,109,47,55,26,27,11,15,0,10,11,2223,23,3,3,8,4,29,37,76,58,101,73,98,65,67,25,21,6,11,0,3,10,1633,17,0,3,8,8,15,17,44,20,68,60,79,57,55,36,34,10,17,7,5,7,1448,19,3,0,4,0,16,21,34,39,51,55,96,54,64,36,45,10,27,3,4,19,2002,12,0,0,3,0,5,5,3,16,24,21,32,25,40,23,26,11,26,7,3,3,1249,7,0,0,0,3,3,0,6,8,12,8,21,11,19,16,31,22,45,4,5,7,891,4,0,0,0,0,0,0,0,0,3,5,5,3,6,3,10,5,18,6,0,3,615,0,0,0,0,0,0,0,3,0,0,0,3,0,7,3,3,0,4,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,133,6,4,9,9,10,26,14,34,26,43,26,53,34,44,26,20,11,15,3,3,17,1524,3,4,16,5,10,18,20,14,5,17,7,0,10,6,0,3,0,3,0,3,53,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,272,117,383,224,320,550,503,739,537,804,551,773,445,490,247,259,104,215,44,69,276,26200,
"Port Stephens (A)",0,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,3,0,3,3,7,3,3,0,0,0,3,0,0,0,0,6,133,4,7,13,12,4,3,7,3,9,13,5,6,3,8,0,0,0,0,0,0,5,235,10,16,63,28,13,18,17,28,17,19,12,8,3,10,0,0,0,3,0,3,12,399,20,34,122,38,42,47,45,52,20,35,22,16,3,6,5,0,0,0,0,5,22,1350,21,10,37,57,63,87,82,122,82,99,68,58,22,41,11,3,3,4,7,6,16,2134,20,8,27,32,31,70,55,91,84,115,57,97,32,27,8,17,0,7,0,8,14,1711,15,5,8,12,13,30,39,79,63,87,64,98,28,37,24,16,0,15,0,9,15,1540,16,3,4,15,10,20,39,96,55,97,73,90,44,50,22,24,4,14,0,3,12,1232,16,3,3,7,3,19,30,65,47,70,54,69,34,45,14,14,4,12,3,6,10,1217,18,4,4,7,3,13,31,79,66,67,51,107,53,82,39,38,4,18,6,7,18,1927,11,3,0,4,5,10,10,66,30,35,23,44,33,26,29,25,3,14,5,0,8,1428,7,0,3,0,0,3,8,13,20,21,12,17,15,26,13,15,5,27,6,14,3,1111,7,0,0,0,0,0,8,6,6,8,3,16,3,14,4,12,3,15,8,3,3,640,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,3,3,5,4,0,0,259,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,0,6,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,147,12,5,10,6,16,16,13,42,25,44,38,54,25,43,15,22,4,20,5,3,22,1331,3,4,16,6,17,10,3,11,10,5,11,3,3,0,3,0,0,0,0,3,51,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6206,191,117,311,231,231,357,386,766,536,730,509,693,302,427,193,192,42,166,45,77,225,23839,
"Queanbeyan (C)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,3,0,4,0,0,0,3,4,0,0,0,0,3,0,0,3,57,0,5,5,3,3,4,3,5,0,4,3,3,0,0,0,0,0,0,3,0,5,61,3,22,41,16,9,10,12,10,0,3,6,3,0,0,0,3,0,0,0,0,16,140,17,29,76,26,29,24,15,20,4,9,4,4,8,3,3,4,0,0,0,0,10,448,6,10,20,24,37,41,52,25,22,28,14,21,3,14,6,13,0,5,0,3,4,524,4,8,8,8,16,22,31,51,34,48,31,37,15,18,5,21,4,8,3,0,7,466,3,0,3,10,12,25,32,57,31,48,23,48,19,27,10,13,9,8,3,5,4,447,8,0,8,7,8,21,34,64,27,49,46,51,29,57,22,17,10,12,6,6,16,565,10,0,0,6,3,16,22,41,21,35,27,71,15,45,12,38,12,40,9,0,10,635,12,0,3,3,3,15,23,41,24,59,43,69,33,66,53,61,34,63,14,9,13,1219,11,0,0,0,3,3,6,24,6,33,26,33,24,49,28,35,11,64,10,4,12,1040,7,0,0,0,3,4,18,4,7,27,13,42,16,25,18,21,5,53,13,12,3,1070,6,0,0,0,0,0,0,8,7,22,3,19,4,8,13,23,17,37,21,12,3,803,3,0,0,0,0,0,0,3,4,3,5,12,0,3,0,9,8,9,6,5,0,445,0,0,0,0,0,0,0,0,3,5,0,8,7,7,0,0,0,8,14,9,3,474,0,0,0,0,0,3,0,0,0,3,3,8,0,0,0,0,0,0,3,3,0,354,3,0,4,6,9,4,14,18,11,24,18,23,15,11,16,18,3,36,5,3,19,701,0,3,11,7,5,7,3,7,3,6,4,5,0,0,0,0,0,11,0,0,24,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,103,77,177,124,140,202,255,389,209,400,266,465,188,337,196,268,110,368,117,77,165,11475,
"Randwick (C)",0,3,4,3,3,4,0,3,4,0,0,0,0,0,0,6,9,19,18,17,11,65,26,8,17,7,3,12,6,14,12,12,11,28,18,37,20,45,19,176,126,117,58,402,14,63,63,10,22,10,5,14,3,0,4,12,0,16,14,24,4,52,38,36,33,404,19,141,316,46,42,27,26,15,5,20,12,15,19,16,3,20,14,37,30,30,60,452,38,120,522,74,80,38,27,22,15,17,12,21,17,20,17,30,10,50,25,28,61,1247,48,34,91,80,156,64,47,58,24,43,27,80,43,70,37,91,52,139,57,53,54,1749,30,25,50,26,44,88,42,44,28,65,43,69,54,86,63,106,63,199,77,60,58,1463,41,7,21,19,34,33,33,40,38,50,34,100,39,110,75,148,67,262,77,74,33,1513,28,10,13,16,10,15,16,30,16,40,44,92,54,132,98,172,69,388,166,92,36,1474,26,8,9,5,6,10,7,23,15,30,27,80,56,97,96,181,84,362,162,123,30,1523,48,6,3,3,6,3,11,30,12,40,33,95,73,153,131,284,141,704,301,217,46,2481,25,3,4,4,3,5,10,27,18,13,11,45,26,89,73,211,112,665,287,223,26,1865,30,6,9,0,8,0,5,20,14,24,13,31,25,66,66,169,102,566,339,535,26,3086,23,0,0,0,3,0,7,15,13,9,4,15,7,30,34,70,45,326,267,291,19,1987,9,0,0,0,0,0,0,9,6,3,3,0,0,7,13,21,16,161,116,229,7,1137,4,0,0,0,0,0,0,0,0,0,3,8,4,3,3,14,17,126,94,220,8,1198,7,0,0,0,0,0,3,0,0,0,0,3,3,3,3,6,14,71,90,271,0,1383,21,13,17,19,13,32,23,25,22,23,10,34,11,59,49,117,79,422,244,398,81,2142,21,31,46,15,11,20,12,8,5,3,10,16,4,20,16,21,9,74,48,67,119,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,7342,458,486,1192,329,450,363,280,388,250,395,307,747,455,1013,812,1732,919,4790,2558,3084,768,33784,
"Richmond Valley (A)",0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,42,0,3,3,7,3,13,8,3,8,6,0,0,0,4,0,0,0,0,0,0,8,128,4,11,21,7,16,31,16,17,13,10,3,7,0,0,0,0,0,0,0,0,4,179,22,20,39,16,45,48,32,19,9,14,4,3,0,0,0,0,0,0,0,7,20,600,18,4,13,27,54,46,46,64,29,60,24,18,4,7,0,3,0,6,0,3,11,937,10,10,4,9,35,47,39,56,36,67,29,24,5,11,0,0,0,0,0,0,18,731,9,3,4,16,7,17,21,31,25,45,29,23,3,5,4,0,0,0,0,0,11,680,13,3,0,4,9,10,17,24,20,42,21,22,0,12,0,3,0,0,0,0,3,571,12,4,0,0,3,8,3,19,6,22,18,27,5,6,3,0,0,0,0,0,0,465,11,0,5,3,0,9,8,10,13,35,15,20,3,7,0,0,0,4,0,0,10,629,7,6,0,0,0,3,0,4,3,8,8,13,4,3,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,3,5,4,4,4,7,0,0,0,0,0,3,3,147,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,3,3,4,5,13,11,17,8,25,24,19,4,6,0,0,0,0,0,0,3,414,0,3,9,0,16,12,4,7,3,6,3,0,6,0,0,0,0,0,0,4,19,248,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1241,128,57,101,103,202,249,215,277,170,350,187,184,46,57,6,12,0,19,0,25,108,7529,
"Rockdale (C)",0,3,0,0,0,4,0,0,0,3,0,0,3,4,3,4,0,6,3,7,5,88,7,3,3,3,7,0,0,6,8,4,7,16,8,15,11,23,10,29,15,8,23,325,20,8,18,11,5,14,4,3,5,8,6,12,10,15,5,17,3,20,5,3,14,391,19,47,79,17,4,13,14,5,4,15,15,22,5,17,17,15,5,22,6,4,21,498,23,24,115,25,25,15,7,15,3,18,15,32,22,36,17,19,12,25,3,9,21,1509,30,16,13,30,44,34,25,48,20,47,45,84,62,92,56,57,27,79,22,9,38,2108,27,9,13,9,15,29,15,41,23,38,56,136,83,156,52,103,32,100,31,23,19,1739,29,9,6,7,0,13,16,33,15,49,48,121,82,156,85,98,33,129,45,22,31,1621,28,5,3,11,3,16,8,24,20,46,38,120,70,156,83,139,45,179,54,19,25,1723,27,0,3,0,0,3,6,17,10,24,37,96,76,142,72,110,50,160,47,20,17,1628,37,3,3,4,4,13,7,17,16,41,39,103,76,197,123,192,78,320,79,48,23,2777,30,0,0,0,0,3,10,9,8,23,24,69,51,108,60,137,65,252,82,28,19,2044,13,0,0,5,0,3,4,16,10,6,3,31,29,66,59,93,53,175,56,53,13,1874,5,0,3,0,0,0,0,5,4,0,3,12,15,16,20,37,21,102,41,28,4,1277,3,0,0,0,0,0,0,0,0,0,0,3,4,8,6,11,5,46,18,24,4,631,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,3,38,18,18,5,564,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,16,8,18,0,401,22,0,7,10,10,10,4,20,11,22,20,50,40,90,43,90,23,154,59,49,46,1802,8,3,22,3,5,0,3,5,0,8,5,12,8,21,14,12,0,25,4,0,46,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4155,335,127,290,137,136,159,124,255,161,366,356,921,632,1306,733,1154,479,1882,599,399,386,27916,
"Ryde (C)",3,0,3,0,0,0,0,3,0,0,3,11,4,7,3,7,3,7,5,3,6,52,17,10,5,6,9,14,3,15,5,11,4,29,15,41,36,48,13,98,51,48,40,312,18,22,27,9,17,14,4,16,4,3,14,11,9,18,9,18,5,28,11,13,19,314,16,67,161,30,32,18,8,8,11,11,9,16,19,19,15,13,3,20,12,12,39,401,22,66,217,65,45,24,20,17,5,17,19,23,8,20,17,18,10,25,9,10,33,1259,40,16,41,50,109,47,50,37,36,50,36,75,41,69,46,50,20,65,24,19,37,1827,25,9,24,15,27,40,32,36,39,57,60,108,49,116,48,66,22,97,31,24,34,1527,25,4,3,7,20,12,9,28,29,56,75,121,75,120,69,88,32,126,35,25,25,1570,23,4,0,14,4,12,14,21,32,56,65,123,114,155,91,113,45,154,47,30,20,1655,23,0,3,3,5,8,9,18,23,37,47,134,108,137,91,112,42,145,65,35,26,1551,22,3,5,4,3,9,12,27,23,47,56,136,134,200,151,173,100,262,100,57,34,2635,23,8,0,0,0,4,9,28,9,9,27,78,60,124,93,131,64,254,85,48,13,2006,19,3,3,3,0,8,7,10,11,14,20,47,51,111,81,103,62,247,158,122,11,2716,9,0,0,0,3,0,0,0,0,7,11,28,18,39,37,43,25,136,89,68,7,1892,4,0,0,0,0,0,0,0,0,0,0,6,9,21,10,17,12,57,38,33,3,1012,4,0,0,0,0,0,0,0,0,4,3,5,4,8,9,11,12,47,46,39,4,992,3,0,0,0,0,3,0,3,0,0,0,0,0,8,0,3,0,21,23,42,3,880,17,10,3,10,7,18,13,23,12,23,20,38,31,71,41,69,30,156,77,60,40,1864,7,7,26,5,4,3,6,4,3,4,9,11,13,9,8,10,6,18,14,14,71,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672,321,239,525,229,288,231,200,291,245,423,474,1002,758,1297,853,1098,514,1965,919,699,466,28725,
