Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"4131, QLD",1635,1514,1801,1452,1344,1170,934,446,119,19,0,10435,
"4132, QLD",5253,4325,4210,3892,3156,2630,1735,729,266,29,0,26216,
"4133, QLD",2788,2370,2799,2460,2210,1921,1583,1079,479,84,5,17769,
"4151, QLD",1722,1584,3246,3095,2279,1823,1206,721,480,129,0,16285,
"4152, QLD",5597,5543,6250,6534,6530,5690,4166,2499,1505,368,3,44685,
"4153, QLD",584,618,536,531,681,655,453,205,106,0,0,4372,
"4154, QLD",2113,1706,978,1700,2033,1226,742,360,98,12,0,10972,
"4155, QLD",162,241,141,120,211,231,193,101,48,0,0,1440,
"4156, QLD",405,576,300,298,569,485,315,153,37,6,0,3147,
"4157, QLD",2381,2405,2490,2547,2446,2722,2317,1145,462,111,0,19037,
"4158, QLD",514,374,434,526,484,549,518,262,84,21,0,3764,
"4159, QLD",1801,1861,1630,1689,2060,1946,1752,1051,531,171,8,14498,
"4160, QLD",2040,2771,1747,1777,2772,2923,2119,1279,571,134,3,18140,
"4161, QLD",2160,2132,2103,2233,2229,2297,1799,814,383,104,5,16251,
"4163, QLD",1257,1752,1398,1292,1838,2293,2276,1618,920,152,4,14798,
"4164, QLD",1891,2351,1640,1587,2260,2105,1468,856,410,111,10,14694,
"4165, QLD",5039,5126,3666,4539,5366,4767,3832,2704,1449,307,14,36814,
"4169, QLD",821,993,3819,2890,1625,1539,1242,645,301,108,8,13995,
"4170, QLD",3300,2428,4673,4831,3687,2531,1667,794,485,102,0,24516,
"4171, QLD",2162,1769,2143,2728,2747,2054,1229,524,293,68,0,15722,
"4172, QLD",621,490,672,803,675,491,340,142,45,10,0,4301,
"4173, QLD",1108,939,1071,1315,1210,1072,862,515,185,18,0,8289,
"4174, QLD",371,292,308,389,383,288,240,74,33,6,0,2382,
"4178, QLD",3243,2991,2755,3355,3851,3377,2628,1681,1030,284,10,25212,
"4179, QLD",2571,2567,1823,2356,3116,2727,1970,1304,682,166,3,19292,
"4183, QLD",223,216,167,197,245,342,392,230,71,13,0,2105,
"4184, QLD",483,548,305,429,768,1206,1760,1122,259,22,0,6909,
"4205, QLD",596,504,603,569,550,615,621,629,517,171,8,5383,
"4207, QLD",8380,7193,7827,7255,7168,6699,5762,3468,1281,185,4,55212,
"4208, QLD",3558,3109,2355,3167,2986,2092,1563,861,251,35,0,19967,
"4209, QLD",10164,7440,7985,8594,7125,4259,2786,1265,359,103,0,50069,
"4210, QLD",3026,2867,2189,2894,3199,2464,1680,865,251,33,0,19477,
"4211, QLD",8526,7807,7270,8545,8981,7741,6215,3856,1517,350,5,60803,
"4212, QLD",2925,3728,2636,2971,4312,4148,3686,2416,971,257,0,28053,
"4213, QLD",3976,4329,2686,3462,4644,4167,3135,1775,677,177,0,29040,
"4214, QLD",4219,5049,5089,4449,5263,5153,3953,2502,1221,333,7,37236,
"4215, QLD",4487,4867,9532,7017,6157,5896,5391,4062,2183,553,22,50173,
"4216, QLD",3523,3422,3932,4030,4916,5137,5579,4461,1965,468,5,37434,
"4217, QLD",3069,3645,7727,5682,5261,5345,5060,3420,1345,276,3,40836,
"4218, QLD",2916,2995,5078,4803,4323,4020,3761,2529,1165,272,3,31868,
"4220, QLD",3575,3004,4053,4645,4312,3790,3644,2509,1379,318,4,31236,
