Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"5109, SA",2584,2583,2681,2655,2706,2832,2332,1573,791,119,0,20856,
"5110, SA",1410,1148,1300,1422,1124,1050,796,455,222,22,3,8958,
"5111, SA",0,46,179,31,8,5,0,0,0,0,0,276,
"5112, SA",2572,2517,2624,2366,2415,2606,1923,1299,912,188,4,19422,
"5113, SA",3111,2380,2925,2394,2125,2241,1675,1198,730,109,3,18888,
"5114, SA",5918,4760,5548,4748,4239,4261,2489,1300,587,109,6,33958,
"5115, SA",2159,1330,2189,1706,1091,917,639,261,93,10,0,10392,
"5116, SA",1310,1237,1215,1161,1108,1155,966,788,436,77,0,9454,
"5117, SA",445,479,297,357,511,398,230,149,50,4,0,2924,
"5118, SA",2104,2443,2064,2005,2608,2791,2085,1400,735,177,3,18411,
"5120, SA",276,228,215,275,290,290,233,123,47,0,0,1978,
"5121, SA",197,149,252,177,158,247,200,214,69,8,0,1674,
"5125, SA",2284,2831,2119,2254,3025,3008,1980,1201,442,71,3,19222,
"5126, SA",956,840,873,1009,998,891,926,518,144,20,0,7179,
"5127, SA",820,1037,931,919,1002,1365,1041,433,186,25,0,7759,
"5131, SA",83,144,96,61,153,191,151,89,21,0,0,984,
"5132, SA",44,63,29,43,78,56,66,53,0,0,0,428,
"5133, SA",35,55,35,18,66,75,56,27,9,4,0,389,
"5134, SA",50,67,23,29,75,62,75,32,21,0,0,432,
"5136, SA",74,81,38,52,95,76,78,34,4,0,0,532,
"5137, SA",48,88,72,46,73,112,84,46,10,3,0,576,
"5138, SA",33,41,18,38,45,56,42,24,6,0,0,289,
"5139, SA",33,29,15,23,24,55,44,12,9,0,0,232,
"5140, SA",58,82,27,62,74,53,45,28,0,0,0,419,
"5141, SA",89,102,53,65,105,114,99,41,11,0,0,680,
"5142, SA",69,62,60,61,64,98,72,31,33,11,0,573,
"5144, SA",32,45,36,30,47,92,86,32,16,0,0,417,
"5150, SA",3,5,4,9,0,14,12,8,0,0,0,56,
"5151, SA",33,73,33,29,58,61,53,27,8,0,0,364,
"5152, SA",773,832,427,547,995,895,918,501,201,39,5,6132,
