Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"2094, NSW",753,514,665,1117,881,767,561,375,174,41,0,5841,
"2095, NSW",1557,1036,2568,3706,2208,1748,1387,987,511,145,0,15863,
"2096, NSW",2010,1519,1884,2984,2464,1674,1159,597,292,77,0,14656,
"2097, NSW",2047,2124,1656,2018,2449,2031,1495,1011,528,171,0,15531,
"2099, NSW",5178,4285,4935,6640,6289,4945,3541,2429,1359,320,3,39922,
"2100, NSW",3010,2698,2163,2701,3404,2752,1909,1284,797,192,0,20911,
"2101, NSW",2462,2007,1983,2628,2826,2482,2037,1432,1036,492,4,19394,
"2102, NSW",1197,958,667,996,1234,897,687,488,281,84,5,7499,
"2103, NSW",1287,1206,1007,1174,1442,1443,1392,978,568,178,0,10674,
"2104, NSW",289,365,254,203,381,454,586,584,348,144,3,3620,
"2105, NSW",166,234,109,119,273,379,318,197,53,6,0,1848,
"2106, NSW",1110,1212,993,859,1386,1565,1174,697,247,50,0,9303,
"2107, NSW",1875,2002,1128,1196,2133,2428,2030,1202,534,128,0,14670,
"2108, NSW",118,135,151,85,168,258,370,284,82,17,0,1672,
"2109, NSW",154,438,1402,542,146,90,83,68,100,63,0,3090,
"2110, NSW",1207,1803,865,912,1464,1308,1142,761,579,310,6,10348,
"2111, NSW",1761,1541,1641,2089,2299,1868,1500,991,583,139,0,14415,
"2112, NSW",4011,3532,5111,5429,4463,3927,2973,1812,1294,292,4,32852,
"2113, NSW",2222,1820,2792,3163,2519,2281,1680,1037,701,155,0,18365,
"2114, NSW",2935,2154,4066,4879,3154,2824,2167,1179,587,114,0,24059,
"2115, NSW",1572,1228,1348,1698,1492,1320,1106,553,335,91,0,10738,
"2116, NSW",897,837,815,962,1028,952,559,361,199,30,0,6640,
"2117, NSW",2815,2529,2747,3240,3055,2942,2018,1202,638,96,0,21288,
"2118, NSW",3166,3082,2890,3347,3351,3248,2538,1669,858,194,4,24340,
"2119, NSW",1364,1719,1182,1005,1665,1717,1358,968,519,151,0,11646,
"2120, NSW",2662,2811,2037,2370,3174,2805,2134,1440,641,131,3,20207,
"2121, NSW",3296,3556,4384,3907,3777,3791,2821,1532,932,213,5,28215,
"2122, NSW",3301,2853,6257,4858,3649,3694,3063,1860,1254,370,8,31161,
"2123, NSW",0,0,0,0,0,0,0,0,0,0,0,0,
"2125, NSW",1964,2261,1893,1771,2173,2545,2190,1075,403,93,0,16377,
"2126, NSW",1959,3069,2103,1695,2862,2957,2207,1136,586,197,0,18768,
"2127, NSW",1956,972,2836,4146,1988,1357,890,294,77,19,0,14535,
"2128, NSW",372,268,986,1215,699,362,182,67,19,3,0,4166,
"2129, NSW",0,0,0,0,0,0,0,0,0,0,0,4,
"2130, NSW",842,552,1243,1514,1148,879,612,272,180,70,0,7306,
"2131, NSW",2163,1772,5462,4624,2855,2579,1920,1239,918,302,3,23839,
"2132, NSW",1143,1244,1511,1364,1484,1453,1025,742,505,129,3,10613,
"2133, NSW",1360,1321,1411,1547,1722,1425,1127,676,366,64,0,11014,
"2134, NSW",1129,1312,5318,2551,1493,1668,1168,700,557,137,0,16033,
"2135, NSW",2092,2682,6388,4050,2650,2876,1986,1334,918,280,3,25252,
"2136, NSW",820,911,1121,1043,989,1012,677,467,279,47,0,7367,
"2137, NSW",3075,2811,3592,3945,3806,3495,2746,1840,945,245,9,26507,
"2138, NSW",2244,1530,5625,4486,2078,1755,1298,630,309,66,0,20022,
"2139, NSW",0,0,11,4,6,8,14,0,3,0,0,55,
"2140, NSW",1857,1362,4363,3987,1708,1396,854,407,194,32,0,16161,
"2141, NSW",3242,2856,6021,4985,3477,3651,2494,1164,634,140,3,28675,
"2142, NSW",3897,2686,5516,5486,3020,2471,1806,926,413,65,0,26297,
"2143, NSW",1210,1143,1453,1261,1083,1210,865,420,225,51,0,8920,
"2144, NSW",5268,4186,9002,6654,4003,3718,2322,1336,676,194,4,37370,
"2145, NSW",12538,8305,10528,15854,10250,8074,6667,4255,2196,535,12,79213,
"2146, NSW",2507,2042,2316,3091,2400,1970,1629,1055,394,62,0,17467,
"2147, NSW",4990,4416,4694,5446,4929,4573,3971,2069,1060,194,5,36346,
"2148, NSW",9231,7463,9615,11051,7810,6980,5440,3253,1784,437,4,63074,
"2150, NSW",4367,1737,7555,9587,3005,2257,1619,796,439,127,3,31500,
"2151, NSW",2795,2382,2670,3848,2981,2542,2003,1238,619,220,3,21308,
"2152, NSW",1553,1055,1413,2005,1551,1127,988,820,558,140,0,11218,
"2153, NSW",8244,7149,6042,8056,8562,6864,5878,3863,1560,339,4,56556,
"2154, NSW",4972,5485,4169,4663,5671,5336,4478,2684,1579,547,5,39594,
"2155, NSW",9341,9172,6012,8335,9866,6272,3958,1870,555,72,0,55447,
"2156, NSW",1425,1966,1410,1046,1795,1866,1620,1159,557,88,0,12941,
"2157, NSW",458,576,403,357,542,577,469,243,93,13,0,3741,
"2158, NSW",968,1278,953,702,1239,1279,1010,691,355,110,0,8579,
"2159, NSW",560,726,484,420,732,739,589,425,236,79,3,4976,
"2160, NSW",5355,4362,6281,5979,4292,3968,2779,1704,1037,207,3,35971,
"2161, NSW",5318,4152,5468,4883,3532,3340,2362,1340,804,228,3,31420,
"2162, NSW",2744,2762,2581,2353,2350,2406,1661,901,703,155,0,18622,
"2163, NSW",1272,1235,1467,1295,1281,1209,956,482,310,87,0,9592,
"2164, NSW",2654,2483,2693,2477,2508,2460,2210,1335,698,100,0,19626,
"2165, NSW",5592,5761,6245,5729,5702,5451,3961,2524,1269,199,6,42438,
"2166, NSW",6523,7195,8124,6705,7334,7318,4934,2559,1690,384,5,52768,
"2167, NSW",1510,1146,1252,1716,1293,1096,801,419,293,107,0,9637,
"2168, NSW",6284,7092,6251,5523,5595,6041,3637,2065,858,98,0,43451,
"2170, NSW",16168,13998,14828,16166,14230,12364,9107,5400,2670,517,6,105455,
"2171, NSW",5853,5782,4691,5638,5405,4057,2233,878,302,31,0,34865,
"2172, NSW",401,423,354,356,490,412,224,103,21,3,0,2779,
"2173, NSW",2325,2190,2233,2401,2262,1741,787,353,128,17,0,14432,
"2174, NSW",453,322,317,480,316,199,100,43,26,6,0,2267,
"2175, NSW",186,249,230,197,266,248,210,167,83,6,0,1837,
"2176, NSW",5384,6617,6992,5530,6071,7079,5763,2854,1292,218,3,47812,
"2177, NSW",1969,2349,2394,2030,2103,2311,1685,736,319,73,0,15980,
"2178, NSW",459,645,596,416,610,542,508,267,149,31,0,4234,
"2179, NSW",843,796,894,851,810,751,684,532,292,69,0,6529,
"2190, NSW",4070,4084,3556,3281,3054,2990,2156,1357,806,215,5,25571,
"2191, NSW",838,825,734,832,904,810,632,445,240,47,0,6317,
"2192, NSW",1581,1448,1886,1939,1714,1534,1155,892,480,75,0,12713,
"2193, NSW",1676,1661,2306,2293,2214,2086,1471,975,494,68,5,15254,
"2194, NSW",2704,2367,4885,4563,3081,3024,1969,1160,651,134,0,24538,
"2195, NSW",5168,2928,4874,5428,3058,2430,1605,981,559,120,0,27148,
"2196, NSW",4872,4465,4870,4556,4063,3621,2638,1673,887,161,3,31813,
"2197, NSW",1374,1336,1258,1184,1076,1082,812,570,315,74,0,9067,
"2198, NSW",1329,1262,1062,1152,1179,906,891,725,363,170,3,9039,
"2199, NSW",2766,2481,2595,2402,2216,2152,1688,896,651,176,3,18016,
"2200, NSW",7002,5474,7175,6732,5357,4948,3508,2082,1158,251,4,43688,
"2203, NSW",1517,1222,2172,2540,2276,1740,1084,733,349,73,0,13707,
"2204, NSW",2755,1921,4949,5187,4060,2978,2148,1409,903,182,3,26499,
"2205, NSW",1923,1561,5675,4344,2007,1561,1207,674,380,114,0,19447,
"2206, NSW",2331,2406,1986,2279,3135,2514,1877,1643,1021,204,3,19407,
"2207, NSW",3583,3314,3529,4028,3833,3489,2824,1971,1493,474,8,28536,
"2208, NSW",1545,1505,1477,1671,1753,1539,1323,912,600,133,0,12450,
"2209, NSW",1857,1814,2179,2203,2089,2104,1696,992,714,128,0,15772,
"2210, NSW",3543,3629,3800,3685,3929,4130,3361,2484,1579,441,11,30582,
"2211, NSW",1904,2026,2152,2200,2180,2406,1753,1150,840,218,7,16845,
"2212, NSW",2079,1874,2194,2216,2108,2051,1567,890,663,222,0,15846,
"2213, NSW",2966,2848,2546,2837,3131,2960,2213,1328,799,154,0,21788,
"2214, NSW",513,522,486,487,558,458,508,349,62,17,0,3952,
"2216, NSW",2952,2334,5524,5530,3566,2999,2416,1615,933,184,0,28065,
"2217, NSW",3274,2565,4480,4799,3608,2987,2304,1642,976,213,0,26846,
"2218, NSW",1899,1660,2888,2800,2091,2041,1614,886,449,94,0,16425,
"2219, NSW",1500,1376,1245,1671,1982,1800,1593,1176,675,171,0,13196,
"2220, NSW",3283,3241,8009,5323,3551,3758,2629,1605,909,185,0,32487,
"2221, NSW",1956,2313,2009,1773,2330,2282,1760,1143,685,234,6,16482,
"2222, NSW",1458,1413,2144,2051,1671,1642,1216,681,415,88,0,12790,
"2223, NSW",2589,2396,2575,3098,2947,2843,2181,1293,753,233,0,20903,
"2224, NSW",1717,1666,1379,1617,1975,1805,1581,1398,853,223,0,14209,
"2225, NSW",875,762,474,631,908,692,576,308,154,22,0,5408,
"2226, NSW",1881,1565,1231,1568,2048,1673,1301,695,419,124,0,12505,
"2227, NSW",1911,1905,1544,1788,2320,1914,1486,1052,607,98,0,14622,
"2228, NSW",2308,2078,2102,2447,2562,2293,1761,1388,1125,297,6,18364,
"2229, NSW",3742,3438,3209,3560,4027,3708,3080,2076,1527,340,0,28712,
"2230, NSW",2928,2860,4165,4180,3829,4179,3513,1870,1065,245,0,28842,
"2231, NSW",366,334,207,303,364,284,232,143,51,0,0,2269,
"2232, NSW",4290,3737,3934,4739,4773,4003,3289,2454,1278,378,4,32870,
"2233, NSW",4310,3971,3025,3709,4318,3639,3240,2152,889,229,5,29497,
"2234, NSW",3559,4441,4098,3141,4115,5146,3811,1466,642,165,5,30579,
"2250, NSW",8134,8276,7841,8029,8897,9235,7464,5123,3227,959,17,67195,
"2251, NSW",3920,4260,3003,3178,4442,4586,4194,3062,1719,346,8,32708,
"2256, NSW",1563,1539,1479,1614,1940,2175,2232,1790,988,258,3,15603,
"2257, NSW",3334,3013,2627,3086,3705,3903,4170,3150,1598,415,0,29009,
"2258, NSW",645,704,673,566,725,791,593,337,108,21,0,5167,
"2259, NSW",7748,8220,6441,6676,8045,7593,6815,5204,2294,466,3,59513,
"2260, NSW",3014,3069,2504,2668,3312,3204,2942,1816,754,130,0,23418,
"2261, NSW",6537,6206,5769,6186,6571,7065,6535,4463,2749,657,14,52751,
"2262, NSW",2826,2768,2491,2344,2600,2596,2409,1871,814,122,0,20828,
"2263, NSW",2736,2606,2802,2538,2718,3097,3344,2521,1547,344,7,24263,
"2264, NSW",1541,1630,1474,1404,1602,1846,1944,1740,905,152,0,14233,
"2265, NSW",664,705,719,555,709,745,677,527,380,127,0,5809,
"2267, NSW",247,257,208,263,292,417,536,362,147,17,0,2757,
"2278, NSW",348,362,316,360,346,402,316,81,32,8,0,2571,
"2280, NSW",3164,3421,2653,2711,3629,3698,3593,2331,1242,237,0,26682,
"2281, NSW",1508,1594,1260,1308,1745,2149,2122,1608,828,158,0,14273,
"2282, NSW",1674,2011,1327,1502,2129,2030,1936,1396,655,117,0,14775,
"2283, NSW",2437,2811,2351,2206,2851,3282,3557,2379,1122,302,3,23297,
"2284, NSW",1203,1190,1265,1145,1332,1570,1338,821,525,120,0,10498,
"2285, NSW",4591,3828,3859,4660,4061,3573,3059,1834,971,268,0,30715,
"2286, NSW",547,521,459,523,500,508,491,248,101,11,0,3909,
"2287, NSW",4849,4611,5363,4898,4776,4244,3753,2361,1234,308,0,36400,
"2289, NSW",2553,2387,2283,2554,2771,2360,1773,1427,845,165,4,19118,
"2290, NSW",4328,3949,3929,4280,4335,4314,3583,2749,1621,336,5,33422,
"2291, NSW",1554,1560,2027,1670,1865,1900,1421,818,496,104,3,13413,
"2292, NSW",307,262,395,434,331,297,222,130,58,25,0,2465,
"2293, NSW",235,191,510,474,296,349,261,123,68,13,0,2521,
"2294, NSW",218,112,404,379,215,245,203,87,57,4,0,1929,
"2295, NSW",707,594,613,731,790,1054,1197,796,374,73,5,6925,
"2296, NSW",208,140,409,344,285,228,157,72,29,8,0,1883,
"2297, NSW",226,173,227,284,256,250,130,74,48,11,0,1683,
"2298, NSW",1023,828,1914,1365,1080,1101,792,595,546,245,9,9499,
"2299, NSW",1406,1286,2284,1544,1333,1237,914,655,431,116,0,11205,
"2300, NSW",702,750,2542,1688,1286,1427,1238,662,231,50,0,10579,
"2302, NSW",19,16,188,83,63,73,77,28,16,0,0,565,
"2303, NSW",923,908,1461,1087,1209,1319,1065,638,411,117,0,9145,
"2304, NSW",1685,1299,2738,2342,1862,1971,1516,889,617,253,4,15177,
"2305, NSW",1666,1581,1446,1504,1851,1701,1370,781,473,126,5,12506,
"2306, NSW",483,459,403,376,414,464,413,238,102,11,0,3359,
"2307, NSW",448,395,895,526,367,407,359,304,165,29,0,3905,
"2308, NSW",0,529,777,15,0,6,3,4,0,0,0,1327,
"2311, NSW",111,98,68,90,95,142,127,88,40,4,0,861,
"2312, NSW",166,221,99,113,187,243,211,156,47,10,0,1453,
"2314, NSW",0,22,124,32,13,13,0,0,0,0,0,203,
"2315, NSW",1402,1474,1145,1258,1695,1993,2469,2050,893,270,4,14655,
"2316, NSW",574,825,530,460,808,906,840,655,229,17,0,5846,
"2317, NSW",602,695,447,485,673,832,959,972,488,83,0,6241,
"2318, NSW",1743,1648,1240,1537,1772,1637,1406,878,244,32,0,12149,
"2319, NSW",820,665,583,614,726,984,1165,798,264,59,0,6685,
"2320, NSW",5321,4550,4475,4606,4653,4189,3530,2048,953,229,0,34559,
"2321, NSW",2265,1935,1846,1960,1917,1878,1600,841,352,37,0,14624,
"2322, NSW",2678,2387,2401,2315,2473,2510,2045,1192,397,66,0,18453,
"2323, NSW",3460,3449,3138,3255,3430,3251,2930,1753,905,157,3,25736,
"2324, NSW",2825,2778,2597,2301,2713,3297,3544,2391,1028,174,4,23651,
"2325, NSW",3832,3507,3614,3416,3649,3708,3378,2072,1055,226,5,28459,
"2326, NSW",1041,927,842,925,959,998,902,536,181,20,0,7333,
"2327, NSW",936,922,1047,824,966,936,989,581,322,90,5,7610,
"2328, NSW",304,355,223,283,353,327,279,201,98,17,0,2438,
"2329, NSW",292,258,195,204,275,290,279,189,103,19,0,2111,
"2330, NSW",2998,2758,2588,2602,2921,2783,1977,1071,541,107,0,20349,
"2331, NSW",0,127,154,21,16,3,0,0,0,0,0,318,
"2333, NSW",2183,1780,1818,1927,1794,1792,1269,705,316,50,0,13645,
"2334, NSW",475,416,388,419,369,295,270,155,35,9,0,2829,
"2335, NSW",989,867,669,908,897,783,630,282,101,18,0,6156,
"2336, NSW",358,351,287,327,324,400,315,173,71,12,0,2614,
"2337, NSW",1073,1033,896,970,1062,1016,873,578,318,64,9,7889,
"2338, NSW",154,152,111,131,180,196,242,155,93,13,0,1432,
"2339, NSW",92,73,69,70,76,94,115,61,20,5,0,677,
"2340, NSW",6816,6581,6004,5842,6160,6233,5540,3655,1838,383,7,49070,
"2341, NSW",182,157,155,141,151,236,250,202,88,10,0,1572,
"2342, NSW",57,61,40,42,60,79,64,42,17,4,0,465,
"2343, NSW",615,622,456,502,632,699,683,477,238,43,0,4968,
"2344, NSW",88,102,63,79,111,134,105,65,10,3,0,756,
"2345, NSW",80,92,78,80,109,102,113,50,24,0,0,720,
"2346, NSW",358,387,246,279,371,431,477,396,159,36,0,3147,
"2347, NSW",222,172,124,155,182,304,312,303,137,13,0,1933,
"2350, NSW",3002,3725,3731,2780,3050,3419,2661,1874,932,166,3,25336,
"2351, NSW",3,395,548,15,9,0,4,0,0,0,0,976,
"2352, NSW",387,367,242,323,345,368,362,241,71,8,0,2715,
"2353, NSW",133,108,60,114,118,161,168,125,96,31,0,1124,
"2354, NSW",418,399,298,317,443,528,565,419,155,35,0,3574,
"2355, NSW",57,79,43,62,81,119,113,72,24,10,0,664,
