Australian Bureau of Statistics

"2016 Census - Selected Dwelling Characteristics"
"HCFMD Family Household Composition (Dwelling) by LGA by HIND Total Household Income (weekly) and MRERD Mortgage Repayments (monthly) Ranges"
"Counting: Dwellings Location on Census Night"

Filters:
"Default Summation","Dwellings Location on Census Night"

" One family household: Couple family with no children"
"HIND Total Household Income (weekly)","Negative income",,,,,,,,,,,,,,,,,,,,,"Nil income",,,,,,,,,,,,,,,,,,,,,"$1-$149 ($1-$7,799)",,,,,,,,,,,,,,,,,,,,,"$150-$299 ($7,800-$15,599)",,,,,,,,,,,,,,,,,,,,,"$300-$399 ($15,600-$20,799)",,,,,,,,,,,,,,,,,,,,,"$400-$499 ($20,800-$25,999)",,,,,,,,,,,,,,,,,,,,,"$500-$649 ($26,000-$33,799)",,,,,,,,,,,,,,,,,,,,,"$650-$799 ($33,800-$41,599)",,,,,,,,,,,,,,,,,,,,,"$800-$999 ($41,600-$51,999)",,,,,,,,,,,,,,,,,,,,,"$1,000-$1,249 ($52,000-$64,999)",,,,,,,,,,,,,,,,,,,,,"$1,250-$1,499 ($65,000-$77,999)",,,,,,,,,,,,,,,,,,,,,"$1,500-$1,749 ($78,000-$90,999)",,,,,,,,,,,,,,,,,,,,,"$1,750-$1,999 ($91,000-$103,999)",,,,,,,,,,,,,,,,,,,,,"$2,000-$2,499 ($104,000-$129,999)",,,,,,,,,,,,,,,,,,,,,"$2,500-$2,999 ($130,000-$155,999)",,,,,,,,,,,,,,,,,,,,,"$3,000-$3,499 ($156,000-$181,999)",,,,,,,,,,,,,,,,,,,,,"$3,500-$3,999 ($182,000-$207,999)",,,,,,,,,,,,,,,,,,,,,"$4,000-$4,499 ($208,000-$233,999)",,,,,,,,,,,,,,,,,,,,,"$4,500-$4,999 ($234,000-$259,999)",,,,,,,,,,,,,,,,,,,,,"$5,000-$5,999 ($260,000-$311,999)",,,,,,,,,,,,,,,,,,,,,"$6,000-$7,999 ($312,000-$415,999)",,,,,,,,,,,,,,,,,,,,,"$8,000 or more ($416,000 or more)",,,,,,,,,,,,,,,,,,,,,"Partial income stated",,,,,,,,,,,,,,,,,,,,,"All incomes not stated",,,,,,,,,,,,,,,,,,,,,"Not applicable",,,,,,,,,,,,,,,,,,,,,"Total",,,,,,,,,,,,,,,,,,,,,
"MRERD Mortgage Repayments (monthly) Ranges","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable",
"LGA",
"Break O'Day (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,4,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,78,0,0,0,0,3,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,17,10,27,22,21,14,8,11,4,0,5,0,4,3,0,0,11,736,
"Brighton (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,3,8,7,6,0,3,4,0,0,0,0,0,0,0,0,0,0,204,0,3,0,9,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,4,87,7,0,0,0,4,11,3,3,3,3,5,3,4,0,0,0,0,0,0,0,99,4,0,0,5,0,7,5,4,9,10,7,0,3,0,0,0,0,0,0,0,72,0,0,0,0,0,3,7,12,9,10,8,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,13,7,3,14,14,4,3,4,3,0,3,3,0,0,0,32,3,0,0,3,0,4,11,7,17,24,12,9,8,4,0,4,0,0,0,0,58,0,0,0,0,0,3,5,0,6,3,8,7,5,3,0,6,0,0,3,0,19,0,0,0,0,0,0,4,0,3,3,0,3,4,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,7,3,0,0,5,0,0,4,3,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,8,24,20,60,55,41,70,73,46,25,41,12,4,21,10,0,0,24,810,
"Burnie (C)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,50,5,0,0,5,4,3,4,6,0,0,0,0,0,0,0,0,0,0,0,5,360,0,0,0,0,3,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,149,3,0,3,0,7,10,7,8,0,5,5,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,6,7,17,7,5,4,5,4,0,0,0,0,0,0,0,150,0,0,0,0,4,14,10,17,4,7,0,0,4,0,0,0,0,0,0,0,61,5,0,0,0,6,0,11,6,7,9,5,0,0,0,0,0,0,0,0,3,69,0,0,0,3,0,5,14,26,23,10,5,6,3,3,0,0,3,0,0,3,83,0,0,0,0,0,5,11,11,7,11,3,0,11,0,0,0,3,0,0,0,45,0,0,0,0,0,0,0,6,4,0,3,3,6,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,11,4,0,8,3,0,0,0,0,0,0,0,7,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,14,21,30,50,81,110,71,42,34,16,27,11,4,11,11,0,0,24,1455,
"Central Coast (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,0,12,0,7,12,7,0,3,0,3,0,0,0,0,0,0,0,0,6,464,0,0,0,8,3,10,5,9,7,0,0,0,0,0,0,0,0,0,0,5,228,0,0,4,3,8,7,3,14,8,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,6,7,9,16,3,12,4,0,3,0,0,0,0,0,0,0,187,5,0,0,0,4,4,4,13,12,10,6,3,0,0,0,0,0,0,0,3,73,4,0,5,4,3,7,11,15,8,8,5,4,3,0,0,3,0,0,0,0,84,3,3,0,0,3,6,10,16,17,7,14,8,7,3,0,4,0,0,0,6,135,3,0,0,6,0,7,0,10,12,6,8,0,6,6,0,0,3,0,0,0,59,0,0,0,0,0,0,4,0,6,0,9,7,5,0,0,3,0,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,5,0,11,10,0,3,5,0,0,4,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,28,32,40,72,78,106,79,60,67,28,39,15,5,16,16,6,0,27,1982,
"Central Highlands (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,16,4,8,8,4,0,5,3,0,0,0,0,0,0,0,223,
"Circular Head (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,53,3,0,3,0,0,6,9,5,0,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,9,0,0,4,10,0,0,0,3,3,0,0,0,0,0,0,39,0,0,0,0,4,0,6,8,4,0,4,10,0,0,0,3,0,0,0,0,49,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,6,20,21,30,38,29,13,14,10,11,9,0,3,0,7,3,22,629,
"Clarence (C)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,11,3,10,9,5,5,13,3,6,0,0,0,0,0,0,0,0,0,0,0,647,8,3,5,8,6,12,6,4,8,0,3,0,5,0,0,0,0,0,0,3,461,4,0,8,3,11,10,13,11,13,9,3,3,9,5,0,3,0,0,0,6,554,6,4,9,11,15,13,12,21,16,9,8,6,6,0,0,6,0,0,0,0,451,3,5,5,13,10,10,10,11,14,14,13,4,5,3,0,5,4,0,0,4,248,3,0,3,3,8,15,10,19,16,15,29,14,10,3,0,3,0,0,0,5,264,6,4,0,5,7,13,20,28,46,52,54,31,37,10,3,12,17,0,0,0,377,0,5,3,8,8,9,16,12,24,22,38,20,34,11,6,15,16,9,3,10,191,0,0,4,5,0,9,12,8,14,11,29,13,15,7,3,21,16,5,0,4,97,0,0,0,0,0,0,0,0,4,4,12,8,17,8,4,9,5,8,0,0,60,3,0,0,0,0,0,0,3,3,0,0,0,6,0,0,6,3,0,0,0,31,3,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,4,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,7,10,10,10,16,13,7,14,3,3,5,6,3,0,8,237,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,32,44,80,67,102,136,149,191,166,207,117,158,59,27,81,81,28,17,45,4186,
