,Inventories ;  Total (State) ;  Mining ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Manufacturing ;  Current Price ;  TOTAL (SCP_SCOPE) ;,"Inventories ;  Total (State) ;  Electricity, gas, water and waste services ;  Current Price ;  TOTAL (SCP_SCOPE) ;",Inventories ;  Total (State) ;  Wholesale trade ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Retail trade ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Accommodation and food services ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Total (Industry) ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Mining ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Manufacturing ;  Current Price ;  TOTAL (SCP_SCOPE) ;,"Inventories ;  Total (State) ;  Electricity, gas, water and waste services ;  Current Price ;  TOTAL (SCP_SCOPE) ;",Inventories ;  Total (State) ;  Wholesale trade ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Retail trade ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Accommodation and food services ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Total (Industry) ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Mining ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Manufacturing ;  Current Price ;  TOTAL (SCP_SCOPE) ;,"Inventories ;  Total (State) ;  Electricity, gas, water and waste services ;  Current Price ;  TOTAL (SCP_SCOPE) ;",Inventories ;  Total (State) ;  Wholesale trade ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Retail trade ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Accommodation and food services ;  Current Price ;  TOTAL (SCP_SCOPE) ;,Inventories ;  Total (State) ;  Total (Industry) ;  Current Price ;  TOTAL (SCP_SCOPE) ;
Unit,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions
Series Type,Original,Original,Original,Original,Original,Original,Original,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Trend,Trend,Trend,Trend,Trend,Trend,Trend
Data Type,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE,STOCK_CLOSE
Frequency,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter
Collection Month,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Series Start,Jun-1984,Jun-1984,Jun-1984,Jun-1984,Jun-1984,Jun-1984,Jun-1984,Jun-1984,Jun-1984,Sep-1985,Jun-1984,Jun-1984,Sep-1985,Sep-1985,Jun-1984,Jun-1984,Sep-1985,Jun-1984,Jun-1984,Sep-1985,Sep-1985
Series End,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018,Jun-2018
No. Obs,137,137,137,137,137,137,137,137,137,132,137,137,132,132,137,137,132,137,137,132,132
Series ID,A3531252X,A3531279X,A3531306V,A3531353K,A3531380T,A3531407F,A3531228X,A3531263F,A3531290L,A3531317A,A3531364T,A3531391X,A3531418L,A3531236X,A3531271F,A3531298F,A3531325A,A3531372T,A3531399T,A3531426L,A3531244X
Jun-1984,1858,14857,27,10941,8536,437,36657,1859,14909,,11105,8694,,,1864,15151,,10914,8704,,
Sep-1984,1853,15811,23,10847,8926,455,37914,1840,15742,,10908,8861,,,1847,15489,,11102,8807,,
Dec-1984,1863,15678,22,11516,8957,479,38515,1846,15792,,11426,8892,,,1824,15827,,11427,8964,,
Mar-1985,1754,16093,25,12023,9178,476,39549,1783,15990,,11865,9143,,,1789,16174,,11887,9206,,
Jun-1985,1753,16687,29,12285,9403,484,40641,1755,16753,,12481,9583,,,1762,16627,,12381,9459,,
Sep-1985,1768,17220,24,12633,9819,492,41956,1754,17143,25,12703,9746,493,41863,1766,17196,25,12747,9711,490,41935
Dec-1985,1824,17526,24,13126,9856,516,42873,1809,17662,25,13021,9778,492,42787,1785,17633,25,13042,10013,487,42985
Mar-1986,1800,18096,23,13427,10576,483,44403,1828,17979,23,13267,10541,479,44117,1825,17879,24,13247,10372,490,43837
Jun-1986,1844,17878,28,13244,10527,472,43992,1846,17923,25,13433,10733,501,44461,1897,18034,24,13335,10700,501,44491
Sep-1986,2076,18259,23,13265,10901,527,45051,2056,18178,24,13325,10819,528,44930,2008,18167,24,13402,10898,518,45017
Dec-1986,2125,18242,23,13590,11107,556,45643,2113,18401,24,13484,11005,530,45558,2141,18360,24,13603,10967,533,45629
Mar-1987,2237,18726,25,14268,11095,547,46898,2268,18586,25,14101,11069,542,46591,2259,18622,25,13964,11010,545,46426
Jun-1987,2344,18890,31,14150,10773,531,46719,2349,18940,27,14372,10992,564,47243,2339,18971,27,14418,11077,560,47391
Sep-1987,2411,19465,27,14741,11308,579,48531,2385,19398,29,14799,11216,579,48405,2377,19382,28,14825,11255,582,48449
Dec-1987,2384,19706,27,15405,11714,637,49873,2377,19886,29,15287,11595,608,49783,2384,19818,30,15161,11538,611,49542
Mar-1988,2362,20285,31,15634,11859,649,50820,2388,20107,31,15436,11844,642,50447,2408,20232,31,15526,11823,639,50660
Jun-1988,2453,20660,36,15651,11772,630,51202,2461,20712,32,15915,12020,668,51808,2451,20572,32,16010,12048,662,51774
Sep-1988,2544,20936,31,16575,12373,669,53129,2514,20883,32,16630,12263,669,52991,2491,20884,33,16553,12240,679,52880
Dec-1988,2516,20929,32,17280,12615,724,54095,2516,21132,34,17168,12475,692,54016,2533,21263,34,17007,12456,690,53981
Mar-1989,2560,22053,34,17451,12718,712,55529,2578,21834,35,17214,12712,706,55078,2592,21783,34,17416,12797,691,55313
Jun-1989,2703,22370,38,17471,12918,638,56138,2718,22427,33,17785,13203,676,56841,2690,22439,33,17856,13254,690,56962
Sep-1989,2847,23108,31,18497,13967,698,59148,2810,23067,32,18543,13827,696,58977,2837,23045,33,18293,13667,699,58575
Dec-1989,3010,23333,31,18543,14047,757,59721,3017,23562,33,18445,13887,724,59667,3022,23540,33,18615,13905,721,59836
Mar-1990,3246,24106,34,18991,13904,758,61039,3258,23848,34,18703,13907,754,60505,3228,23904,31,18669,13990,746,60568
Jun-1990,3401,24291,26,18378,13745,710,60551,3428,24345,26,18731,14050,748,61329,3454,24190,29,18578,13994,759,61003
Sep-1990,3701,24203,28,18161,14172,783,61049,3653,24186,28,18190,14027,783,60867,3670,24254,28,18430,13977,768,61126
Dec-1990,3882,23976,29,18441,14021,805,61155,3894,24205,29,18372,13855,767,61122,3848,24153,30,18257,13963,784,61034
Mar-1991,3932,24129,35,18338,14031,807,61272,3933,23872,35,18041,14044,809,60733,3952,23856,34,18063,14012,806,60722
Jun-1991,3917,23487,38,17499,13867,806,59614,3961,23516,38,17838,14171,845,60368,3951,23485,36,17737,14148,835,60192
Sep-1991,3958,23013,34,17241,14420,843,59508,3906,23006,34,17262,14276,844,59327,3883,23159,35,17304,14340,860,59580
Dec-1991,3746,22861,32,17043,14668,940,59290,3756,23079,32,16992,14487,893,59239,3793,22959,30,17084,14441,874,59181
Mar-1992,3751,23093,23,17317,14584,854,59624,3743,22861,23,17024,14599,864,59113,3728,22880,25,17135,14447,886,59102
Jun-1992,3656,22825,21,17163,13923,851,58439,3707,22837,21,17509,14225,885,59183,3723,22904,21,17270,14453,876,59247
Sep-1992,3834,23077,19,17241,14768,850,59790,3784,23074,19,17247,14636,855,59616,3775,23002,20,17265,14577,824,59461
Dec-1992,3855,22986,20,17111,15096,762,59830,3864,23202,20,17043,14896,718,59743,3888,23249,20,17103,14901,744,59906
Mar-1993,4028,23657,21,17355,15141,647,60851,4012,23438,21,17105,15152,659,60387,4011,23528,20,17024,15218,666,60467
Jun-1993,4106,23915,20,16803,15170,612,60627,4172,23905,20,17126,15507,633,61363,4109,23690,20,17296,15289,624,61029
Sep-1993,4122,23614,19,17929,15148,597,61429,4069,23614,19,17911,15024,604,61242,4163,23666,20,17914,15096,617,61475
Dec-1993,4217,23244,19,18925,15016,665,62087,4222,23479,19,18818,14803,624,61965,4140,23522,18,18741,14795,616,61831
Mar-1994,4070,23681,18,19736,14587,610,62702,4054,23472,18,19535,14591,624,62293,4050,23471,18,19511,14702,610,62363
Jun-1994,3820,23647,18,19790,14610,570,62456,3880,23606,18,20148,14943,587,63182,3932,23642,20,20098,14959,601,63252
Sep-1994,3876,23983,27,20605,15602,585,64678,3831,23986,27,20535,15489,597,64465,3817,23950,27,20629,15424,597,64445
